DATE,IBM_CLOSE,AAPL_CLOSE,GE_CLOSE,UPS_CLOSE,IBM_PUT_PRICE_12,AAPL_CALL_PRICE_12,GE_PUT_PRICE_6,UPS_CALL_PRICE_6,IBM_PUT_IMPVOL_12,AAPL_CALL_IMPVOL_12,GE_PUT_IMPVOL_6,UPS_CALL_IMPVOL_6,IBM_SHARE,AAPL_SHARE,GE_SHARE,UPS_SHARE,IBM_PUT_SHARE,AAPL_CALL_SHARE,GE_PUT_SHARE,UPS_CALL_SHARE
5/21/2014,185.29,86.19,135.74,125.83,17.14473222,8.008525364,5.154123799,6.649926006,23.93005558,22.76604995,14.37324524,17.89639275,4582.97488,-1833.189952,2749.784928,-549.9569856,183.3189952,91.65949761,137.4892464,27.49784928
5/20/2014,183.8,85.96,134.88,125.096,3.083138573,4.670618281,4.27493878,7.110948194,4.816434909,13.02673554,12.137974,19.32013155,4635.63596,-1854.254384,2781.381576,-556.2763152,185.4254384,92.71271919,139.0690788,27.81381576
5/19/2014,185.9,85.94,135.92,125.924,13.91429887,8.951806888,7.369409093,6.73702632,19.45951309,25.61352756,20.16209923,18.12878886,4566.997644,-1826.799057,2740.198586,-548.0397172,182.6799057,91.33995287,137.0099293,27.40198586
5/16/2014,185.96,84.94,135.45,125.348,14.95305526,3.811950428,6.069258632,4.793949442,20.86468536,10.64405016,16.80875102,12.69471858,4564.179243,-1825.671697,2738.507546,-547.7015091,182.5671697,91.28358486,136.9253773,27.38507546
5/15/2014,185.36,83.7,134.53,124.364,8.945528501,5.118520346,3.561241007,6.83704301,12.75281667,14.74538699,10.27769977,18.65448921,4581.221998,-1832.488799,2748.733199,-549.7466398,183.2488799,91.62443996,137.4366599,27.48733199
5/14/2014,187.61,84.42,136.015,125.696,5.367939297,7.776498705,5.205889908,6.371237733,7.802582863,22.56359142,14.48145448,17.12654055,4526.276882,-1810.510753,2715.766129,-543.1532258,181.0510753,90.52553763,135.7883065,27.15766129
5/13/2014,191.06,84.4,137.73,127.064,15.58662648,4.137945101,5.598061749,5.304193213,21.16032609,11.68948968,15.32587077,13.9409367,4432.696597,-1773.078639,2659.617958,-531.9235917,177.3078639,88.65393194,132.9808979,26.59617958
5/12/2014,191.44,84.27,137.855,127.138,6.760750814,5.636923384,5.821513085,3.935258014,9.491415457,16.19238372,15.890103,10.09722452,4429.289082,-1771.715633,2657.573449,-531.5146898,177.1715633,88.58578164,132.8786725,26.57573449
5/9/2014,188.96,83.23,136.095,125.522,16.25865216,1.543327307,4.849807139,4.537639753,22.28879055,4.002065328,13.54158821,11.94858505,4481.967623,-1792.787049,2689.180574,-537.8361148,179.2787049,89.63935246,134.4590287,26.89180574
5/8/2014,187.8,83.58,135.69,125.268,3.133851746,6.816811053,2.213313598,8.2303864,4.794385862,19.89510478,6.65543363,22.47815865,4522.281716,-1808.912686,2713.369029,-542.6738059,180.8912686,90.44563432,135.6684515,27.13369029
5/7/2014,188.19,83.73,135.96,125.514,5.917720404,8.539080618,6.042668933,8.360616547,8.516481398,25.06121252,16.67920464,22.80228171,4507.524664,-1803.009866,2704.514798,-540.9029597,180.3009866,90.15049328,135.2257399,27.04514798
5/6/2014,187.82,84.03,135.925,125.546,18.0551946,7.069111956,7.084794569,8.775701056,24.84192789,20.54335089,19.41507861,23.97561707,4508.032384,-1803.212953,2704.81943,-540.963886,180.3212953,90.16064767,135.2409715,27.0481943
5/5/2014,189.03,84.95,136.99,126.582,10.04924234,9.449861734,6.83138984,8.78495352,13.98822933,27.40788324,18.61146371,23.79759205,4486.260815,-1794.504326,2691.756489,-538.3512978,179.4504326,89.7252163,134.5878244,26.91756489
5/2/2014,189.21,83.77,136.49,125.946,16.98761863,6.929195867,9.43806296,7.637406973,23.23469808,20.18730085,25.48709358,20.6733005,4471.681256,-1788.672503,2683.008754,-536.6017508,178.8672503,89.43362513,134.1504377,26.83008754
5/1/2014,191.28,83.61,137.445,126.678,20.57401449,7.237549915,7.778297116,7.680059409,27.73948907,21.15930015,21.0081451,20.66841442,4417.960619,-1767.184248,2650.776372,-530.1552743,176.7184248,88.35921238,132.5388186,26.50776372
4/30/2014,194.18,83.42,138.8,127.724,10.54532084,6.897018382,8.211722341,4.386029744,14.27680112,20.17752869,21.92454295,11.30382298,4355.447342,-1742.178937,2613.268405,-522.6536811,174.2178937,87.10894685,130.6634203,26.13268405
4/29/2014,192.84,83.73,138.285,127.374,22.13371398,1.035578688,5.776098811,5.836607159,29.57228478,2.430117278,15.72634928,15.39350526,4383.110455,-1753.244182,2629.866273,-525.9732546,175.3244182,87.6622091,131.4933137,26.29866273
4/28/2014,190.89,83.98,137.435,126.744,1.002585186,9.655995311,3.234860403,5.847207607,1.880413788,28.35689324,9.232214754,15.50442393,4446.122661,-1778.449064,2667.673596,-533.5347193,177.8449064,88.92245321,133.3836798,26.67673596
4/25/2014,187.42,80.85,134.135,123.478,11.89296861,1.069955806,6.010343306,5.455604799,16.58401572,2.651954611,16.80877051,14.80945,4515.614507,-1806.245803,2709.368704,-541.8737408,180.6245803,90.31229014,135.4684352,27.09368704
4/24/2014,188.01,80.26,134.135,123.36,12.26538725,8.78863182,3.749484255,6.57241471,17.0335253,26.96694539,10.8053916,18.04954428,4496.360277,-1798.544111,2697.816166,-539.5632332,179.8544111,89.92720553,134.8908083,26.97816166
4/23/2014,189.5,74.18,131.84,120.308,2.999456705,2.883870952,4.001835445,5.993372959,4.577257902,9.132143172,11.66047953,16.81633167,4447.830509,-1779.132204,2668.698305,-533.7396611,177.9132204,88.95661018,133.4349153,26.68698305
4/22/2014,189.91,75.16,132.535,121.06,13.67611963,7.498697066,8.617676715,5.437698622,18.74370116,24.50052016,24.01455221,15.07108646,4428.149343,-1771.259737,2656.889606,-531.3779211,177.1259737,88.56298685,132.8444803,26.56889606
4/21/2014,190.03,75.09,132.56,121.066,21.59661108,1.879478179,9.26082632,5.032382874,29.28540325,5.641652765,25.74159518,13.87789894,4420.640707,-1768.256283,2652.384424,-530.4768848,176.8256283,88.41281414,132.6192212,26.52384424
4/17/2014,187.8,74.21,131.005,119.646,16.09126809,6.70411617,6.583828308,6.192116704,22.1977871,22.11414511,18.74990873,17.50631179,4476.799155,-1790.719662,2686.079493,-537.2158987,179.0719662,89.53598311,134.3039747,26.86079493
4/16/2014,194.12,73.37,133.745,121.67,11.33142991,3.94920206,6.905021533,2.990305037,15.30203036,12.89847847,19.23882274,7.82499037,4325.709791,-1730.283917,2595.425875,-519.085175,173.0283917,86.51419583,129.7712937,25.95425875
4/15/2014,194.73,73.22,133.975,121.824,17.43774738,0.997492182,8.67169586,1.106441305,23.17561512,2.751502269,23.90906547,2.258709405,4306.773746,-1722.709498,2584.064248,-516.8128495,172.2709498,86.13547492,129.2032124,25.84064248
4/14/2014,195.47,73.74,134.605,122.432,18.63668961,0.722718069,5.568986583,1.309639375,24.64251582,1.765916541,15.58503989,2.849590126,4292.213751,-1716.8855,2575.328251,-515.0656501,171.68855,85.84427502,128.7664125,25.75328251
4/11/2014,192.92,73.45,133.185,121.238,4.544043033,1.342030401,2.893120064,5.955299257,6.527563964,3.93326371,8.585419717,16.56832675,4362.362851,-1744.94514,2617.41771,-523.4835421,174.494514,87.24725702,130.8708855,26.1741771
4/10/2014,193.4,74,133.7,121.76,7.7142538,8.7551693,3.885907743,7.735364849,10.64327547,29.20338979,11.20124096,21.70340138,4346.777891,-1738.711156,2608.066734,-521.6133469,173.8711156,86.93555781,130.4033367,26.08066734
4/9/2014,194.35,74.97,134.66,122.722,8.613003486,4.423479677,5.220003119,3.489485471,11.75920644,14.20341297,14.65595268,9.199844079,4328.219502,-1731.287801,2596.931701,-519.3863403,173.1287801,86.56439004,129.8465851,25.96931701
4/8/2014,191.04,73.99,132.515,120.81,12.85611576,1.428737971,7.839424774,1.882815116,17.55269892,4.196275188,21.92329778,4.6118869,4400.534948,-1760.213979,2640.320969,-528.0641938,176.0213979,88.01069896,132.0160484,26.40320969
4/7/2014,192.26,74,133.13,121.304,19.583648,1.672199018,9.627395273,4.267977459,26.29389663,5.027498612,26.61780204,11.60452353,4364.663448,-1745.865379,2618.798069,-523.7596137,174.5865379,87.29326895,130.9399034,26.18798069
4/4/2014,189.54,75.18,132.36,120.924,19.79081664,5.621544921,8.665090018,4.628012751,26.94170744,18.18154845,24.17303014,12.70431925,4433.313786,-1773.325514,2659.988271,-531.9976543,177.3325514,88.66627572,132.9994136,26.59988271
4/3/2014,190.45,76.16,133.305,121.876,15.72071298,2.385047667,6.867658792,2.467050773,21.40435283,7.22709004,19.19966703,6.278093609,4420.06061,-1768.024244,2652.036366,-530.4072732,176.8024244,88.40121219,132.6018183,26.52036366
4/2/2014,191.3,76.7,134,122.54,12.45079623,1.824807816,6.776873057,4.07437604,16.99498123,5.329097177,18.86300323,10.91537756,4403.783229,-1761.513291,2642.269937,-528.4539874,176.1513291,88.07566457,132.1134969,26.42269937
4/1/2014,192.24,76.57,134.405,122.838,15.35635964,5.215740905,4.162183881,6.107473212,20.73102523,16.50165794,11.87907754,16.78171459,4378.388772,-1751.355509,2627.033263,-525.4066526,175.1355509,87.56777544,131.3516632,26.27033263
3/31/2014,190.25,75.87,133.06,121.622,1.848487687,5.336500063,4.881799248,7.052305807,3.027129852,17.06177124,13.91670497,19.72696866,4434.338148,-1773.735259,2660.602889,-532.1205777,177.3735259,88.68676296,133.0301444,26.60602889
3/28/2014,188.23,75.89,132.06,120.826,18.06811617,6.939310539,7.66275634,7.228018409,24.80628009,22.39216608,21.51896157,20.38148557,4469.3608,-1787.74432,2681.61648,-536.323296,178.774432,89.387216,134.080824,26.8161648
3/27/2014,187.62,75.98,131.8,120.636,13.13066134,5.738328284,3.926149771,5.87551289,18.23164305,18.37080505,11.45922879,16.420044,4491.864346,-1796.745738,2695.118608,-539.0237215,179.6745738,89.83728692,134.7559304,26.95118608
3/26/2014,190.38,76.3,133.34,121.932,3.09588241,4.582424889,2.21763102,3.936647843,4.68681452,14.46928295,6.769609863,10.57207561,4433.846711,-1773.538684,2660.308027,-532.0616053,177.3538684,88.67693422,133.0154013,26.60308027
3/25/2014,192.77,77.04,134.905,123.332,6.318765384,2.243847226,4.790489328,3.355107592,8.852405206,6.674868279,13.49694152,8.76141966,4375.244931,-1750.097972,2625.146959,-525.0293917,175.0097972,87.50489862,131.2573479,26.25146959
3/24/2014,186.06,76.22,131.14,120.156,12.95502466,3.482309051,5.749404884,6.892305822,18.14147783,10.84797104,16.46449395,19.5045232,4532.291059,-1812.916424,2719.374636,-543.8749271,181.2916424,90.64582118,135.9687318,27.19374636
3/21/2014,184.5,75.33,129.915,118.998,10.39338766,8.603312155,6.750573966,9.320882905,14.78751006,28.16107536,19.35757306,26.98372621,4568.640724,-1827.45629,2741.184434,-548.2368869,182.745629,91.37281448,137.0592217,27.41184434
3/20/2014,185.71,74.74,130.225,119.128,17.18181953,7.842051775,7.24513844,5.112544429,23.92763606,25.80637706,20.66714505,14.35839884,4530.097859,-1812.039144,2718.058715,-543.6117431,181.2039144,90.60195718,135.9029358,27.18058715
3/19/2014,182.56,75.1,128.83,118.084,12.17979812,1.069857518,7.382812165,5.477869965,17.40665404,2.910420626,21.26289793,15.59546803,4620.840178,-1848.336071,2772.504107,-554.5008214,184.8336071,92.41680357,138.6252054,27.72504107
3/18/2014,184.64,75.12,129.88,118.928,17.95156494,8.614674253,7.100275172,8.645764466,25.11914182,28.28051544,20.32223149,24.97371579,4557.804561,-1823.121824,2734.682736,-546.9365473,182.3121824,91.15609121,136.7341368,27.34682736
3/17/2014,183.65,74.46,129.055,118.136,10.88287889,6.595008173,5.074674749,8.522592597,15.52532116,21.66691613,14.8545096,24.77556625,4589.402852,-1835.761141,2753.641711,-550.7283423,183.5761141,91.78805705,137.6820856,27.53641711
3/14/2014,180.09,74.17,127.13,116.538,9.713622486,8.389924817,3.341663281,6.54018179,14.18369803,27.88421637,10.21132349,19.06235057,4685.788054,-1874.315221,2811.472832,-562.2945664,187.4315221,93.71576107,140.5736416,28.11472832
3/13/2014,181.76,75.01,128.385,117.71,4.073168595,3.246148302,3.176331972,3.979237123,6.238948952,10.24048477,9.660978181,11.11344985,4650.972099,-1860.38884,2790.583259,-558.1166519,186.038884,93.01944198,139.529163,27.90583259
3/12/2014,184.05,75.86,129.955,119.136,9.123461098,3.808647511,5.486327847,2.978984949,13.08300741,11.98641493,15.88578824,7.977514501,4587.024346,-1834.809739,2752.214608,-550.4429216,183.4809739,91.74048693,137.6107304,27.52214608
3/11/2014,184.59,75.78,130.185,119.304,13.25269981,1.395175932,8.141929467,5.309622931,18.68856906,3.968614072,23.12961183,14.92420067,4568.157309,-1827.262923,2740.894385,-548.178877,182.7262923,91.36314617,137.0447193,27.40894385
3/10/2014,184.22,75.05,129.635,118.718,19.6920689,7.896316595,8.776712427,4.996134713,27.57065459,25.87978726,24.97133021,14.06195412,4566.757905,-1826.703162,2740.054743,-548.0109486,182.6703162,91.3351581,137.0027372,27.40054743
3/7/2014,185.5,74.98,130.24,119.188,16.02197568,0.873121749,8.299767292,5.259900035,22.37200582,2.244120978,23.5524908,14.79104053,4539.505031,-1815.802013,2723.703019,-544.7406038,181.5802013,90.79010063,136.1851509,27.23703019
3/6/2014,185.46,75.03,130.245,119.202,17.74854847,8.325678651,7.537558823,8.32552482,24.73297577,27.33796008,21.46453261,23.95547763,4536.313967,-1814.525587,2721.78838,-544.3576761,181.4525587,90.72627934,136.089419,27.2178838
3/5/2014,184.96,75.25,130.105,119.134,12.91844936,6.339312967,6.126805376,6.330558645,18.19608945,20.57299517,17.62214273,17.99959243,4555.969895,-1822.387958,2733.581937,-546.7163874,182.2387958,91.1193979,136.6790968,27.33581937
3/4/2014,184.27,75.1,129.685,118.768,12.03211168,4.795376585,6.541190091,6.723286246,17.04819601,15.42618969,18.81503249,19.23625203,4574.510852,-1829.804341,2744.706511,-548.9413023,182.9804341,91.49021705,137.2353256,27.44706511
3/3/2014,182.12,74.6,128.36,117.608,14.4404691,7.014253994,7.843105607,5.818699153,20.58186897,23.04631436,22.61643067,16.69466058,4625.964212,-1850.385685,2775.578527,-555.1157055,185.0385685,92.51928425,138.7789264,27.75578527
2/28/2014,183.02,74.39,128.705,117.842,17.45579537,3.249590965,6.643637181,3.106658945,24.65099237,10.3430068,19.23556109,8.461668004,4601.358273,-1840.543309,2760.814964,-552.1629928,184.0543309,92.02716546,138.0407482,27.60814964
2/27/2014,183.11,74.59,128.85,117.998,9.612406385,2.144522416,6.006971163,2.131895947,13.82012981,6.580329208,17.45420722,5.500736102,4607.347405,-1842.938962,2764.408443,-552.8816886,184.2938962,92.1469481,138.2204222,27.64408443
2/26/2014,181.92,73.13,127.525,116.646,14.78913825,1.47711754,5.522072517,4.969032165,21.08828462,4.421142995,16.27218677,14.24544462,4629.585386,-1851.834154,2777.751232,-555.5502463,185.1834154,92.59170772,138.8875616,27.77751232
2/25/2014,181.1,73.8,127.45,116.72,7.807922611,7.237454501,3.257546786,8.334507853,11.45608892,24.06974625,9.952680733,24.51285456,4658.781536,-1863.512614,2795.268921,-559.0537843,186.3512614,93.17563071,139.7634461,27.95268921
2/24/2014,181.32,74.57,127.945,117.27,5.653322863,7.573928261,5.02709865,8.967738926,8.449272545,24.95596286,14.8435724,26.32060893,4656.169128,-1862.467651,2793.701477,-558.7402954,186.2467651,93.12338256,139.6850738,27.93701477
2/21/2014,180.66,74.25,127.455,116.814,14.79361962,8.340760097,4.440362166,5.851308647,21.23787225,27.68525499,13.25781309,16.91390905,4665.436886,-1866.174754,2799.262131,-559.8524263,186.6174754,93.30873771,139.9631066,27.99262131
2/20/2014,182.12,75.08,128.6,117.896,3.387547678,2.028285267,0.897469178,6.172071883,5.277753923,6.142563116,3.30983749,17.71943617,4643.808205,-1857.523282,2786.284923,-557.2569847,185.7523282,92.87616411,139.3142462,27.86284923
2/19/2014,180.82,75.96,128.39,117.904,0.580936484,9.014847813,3.020006971,6.924065549,1.341921057,29.29630923,9.226780834,19.99102698,4680.394597,-1872.157839,2808.236758,-561.6473517,187.2157839,93.60789195,140.4118379,28.08236758
2/18/2014,181.06,77.18,129.12,118.732,11.86803849,3.476469564,7.998248607,6.493211425,17.11164061,10.68574472,22.91670004,18.55182841,4667.764451,-1867.105781,2800.658671,-560.1317342,186.7105781,93.35528903,140.0329335,28.00658671
2/14/2014,181.55,76.9,129.225,118.76,20.22997546,8.254208525,5.636133118,4.849338581,28.72175947,26.41791209,16.38368387,13.61642303,4645.841396,-1858.336558,2787.504838,-557.5009675,185.8336558,92.91682792,139.3752419,27.87504838
2/13/2014,179.72,76.96,128.34,118.064,2.467072172,0.48705683,0.932545522,2.387058321,4.045608261,0.814933973,3.41371249,6.269535997,4718.694046,-1887.477618,2831.216428,-566.2432855,188.7477618,94.37388092,141.5608214,28.31216428
2/12/2014,178.14,75.76,126.95,116.712,1.559503315,3.724763568,2.959268005,2.556960397,2.781816718,11.72413802,9.151363299,6.8728907,4756.433613,-1902.573445,2853.860168,-570.7720335,190.2573445,95.12867226,142.6930084,28.53860168
2/11/2014,177.61,75.76,126.685,116.5,10.52184886,0.816957627,4.270507917,3.992114805,15.52090988,2.02164338,12.85571843,11.27788457,4763.576981,-1905.430792,2858.146188,-571.6292377,190.5430792,95.27153962,142.9073094,28.58146188
2/10/2014,175.08,74.78,124.93,114.9,6.668863395,6.28821599,2.862805257,5.506723504,10.19052697,20.53412576,9.010516399,16.14281777,4834.434088,-1933.773635,2900.660453,-580.1320905,193.3773635,96.68868176,145.0330226,29.00660453
2/7/2014,175.19,73.46,124.325,114.152,5.031987687,3.619663973,4.097593857,5.0596871,7.830505828,11.75150978,12.58827499,14.85978153,4827.892425,-1931.15697,2896.735455,-579.347091,193.115697,96.5578485,144.8367727,28.96735455
2/6/2014,172.64,72.45,122.545,112.526,11.47650277,5.356131698,7.427428568,6.483154691,17.34604415,17.96805328,22.44074801,19.59484065,4889.693776,-1955.877511,2933.816266,-586.7632532,195.5877511,97.79387553,146.6908133,29.33816266
2/5/2014,171.27,72.03,121.65,111.726,18.28402531,6.252908709,5.544661816,8.098907107,27.53545186,21.22162802,17.0833104,24.89932348,4923.386385,-1969.354554,2954.031831,-590.8063662,196.9354554,98.4677277,147.7015915,29.54031831
2/4/2014,169.9,71.49,120.695,110.854,4.071637957,8.281882063,3.844736343,6.563855224,6.631168948,28.57701894,12.19516942,20.16404798,4977.557478,-1991.022991,2986.534487,-597.3068974,199.1022991,99.55114956,149.3267243,29.86534487
2/3/2014,169.96,70.47,120.215,110.266,11.57657608,3.472213837,7.137634176,3.429262597,17.7591699,11.75107702,22.00001219,10.14968668,4964.34873,-1985.739492,2978.609238,-595.7218476,198.5739492,99.2869746,148.9304619,29.78609238
1/31/2014,173.67,70.34,122.005,111.672,17.65372957,2.571577728,5.192120746,1.802054763,26.24085447,8.548296337,16.00671547,4.809789031,4848.237637,-1939.295055,2908.942582,-581.7885164,193.9295055,96.96475274,145.4471291,29.08942582
1/30/2014,174.34,70.23,122.285,111.874,3.584596256,0.506565956,2.351131899,1.352400209,5.772576476,1.071281724,7.695537902,3.354052092,4844.344349,-1937.737739,2906.606609,-581.3213218,193.7737739,96.88688697,145.3303305,29.06606609
1/29/2014,173.4,70.37,121.885,111.582,6.211136677,1.759991309,6.192973233,1.371842349,9.618499328,5.636822459,18.94720769,3.42842824,4866.870989,-1946.748396,2920.122594,-584.0245187,194.6748396,97.33741979,146.0061297,29.20122594
1/28/2014,173.84,71.17,122.505,112.238,19.06558878,0.551633336,5.020676136,3.299437111,28.27591606,1.220034021,15.44635089,9.542895481,4846.123156,-1938.449263,2907.673894,-581.5347788,193.8449263,96.92246313,145.3836947,29.07673894
1/27/2014,174.87,77.36,126.115,116.364,1.417998838,5.687767717,3.86610048,6.176224997,2.616785716,17.86575694,11.76791102,17.97772683,4855.433458,-1942.173383,2913.260075,-582.652015,194.2173383,97.10866916,145.6630037,29.13260075
1/24/2014,176.58,76.73,126.655,116.67,14.23678225,5.709524652,4.27628483,4.508231577,20.91903633,18.08969671,12.87480659,12.83566828,4791.116892,-1916.446757,2874.670135,-574.9340271,191.6446757,95.82233785,143.7335068,28.74670135
1/23/2014,179.62,78.15,128.885,118.738,3.023072935,2.557303618,5.036979102,5.799710907,4.830576847,7.581639858,14.7688118,16.469963,4721.426029,-1888.570412,2832.855617,-566.5711235,188.8570412,94.42852058,141.6427809,28.32855617
1/22/2014,179.15,77.5,128.325,118.16,17.12633966,7.994600373,4.516304836,7.185813853,24.70704676,25.35828614,13.38446129,20.73530708,4717.218114,-1886.887246,2830.330868,-566.0661737,188.6887246,94.34436228,141.5165434,28.30330868
